sample,t_sec,ecg
sample_0,5.52,0.6640625
sample_0,5.526667,0.6328125
sample_0,5.533333,0.578125
sample_0,5.54,0.5078125
sample_0,5.546667,0.4296875
sample_0,5.553333,0.34375
sample_0,5.56,0.25
sample_0,5.566667,0.1640625
sample_0,5.573333,0.0859375
sample_0,5.58,0.0234375
sample_0,5.586667,-0.03125
sample_0,5.593333,-0.062530517578125
sample_0,5.6,-0.078155517578125
sample_0,5.606667,-0.085968017578125
sample_0,5.613333,-0.085968017578125
sample_0,5.62,-0.078155517578125
sample_0,5.626667,-0.070343017578125
sample_0,5.633333,-0.046905517578125
sample_0,5.64,-0.031280517578125
sample_0,5.646667,-0.015655517578125
sample_0,5.653333,-0.007843017578125
sample_0,5.66,-0.007843017578125
sample_0,5.666667,-3.0517578125e-05
sample_0,5.673333,-3.0517578125e-05
sample_0,5.68,-3.0517578125e-05
sample_0,5.686667,-3.0517578125e-05
sample_0,5.693333,-0.007843017578125
sample_0,5.7,-0.015655517578125
sample_0,5.706667,-0.023468017578125
sample_0,5.713333,-0.023468017578125
sample_0,5.72,-0.031280517578125
sample_0,5.726667,-0.031280517578125
sample_0,5.733333,-0.023468017578125
sample_0,5.74,-0.007843017578125
sample_0,5.746667,0.015594482421875
sample_0,5.753333,0.0390625
sample_0,5.76,0.0546875
sample_0,5.766667,0.078125
sample_0,5.773333,0.1171875
sample_0,5.78,0.1640625
sample_0,5.786667,0.203125
sample_0,5.793333,0.234375
sample_0,5.8,0.265625
sample_0,5.806667,0.3125
sample_0,5.813333,0.3515625
sample_0,5.82,0.390625
sample_0,5.826667,0.390625
sample_0,5.833333,0.359375
sample_0,5.84,0.3046875
sample_0,5.846667,0.25
sample_0,5.853333,0.1953125
sample_0,5.86,0.1328125
sample_0,5.866667,0.0703125
sample_0,5.873333,0.015625
sample_0,5.88,-0.015625
sample_0,5.886667,-0.039093017578125
sample_0,5.893333,-0.132843017578125
sample_0,5.9,-0.132843017578125
sample_0,5.906667,0.171844482421875
sample_0,5.913333,0.859375
sample_0,5.92,-0.75
sample_0,5.926667,-0.75
sample_0,5.933333,0.9140625
sample_0,5.94,0.0625
sample_0,5.946667,-0.8203125
sample_0,5.953333,0.796844482421875
sample_0,5.96,0.796844482421875
sample_0,5.966667,-0.921905517578125
sample_0,5.973333,-0.382843017578125
sample_0,5.98,-0.101593017578125
sample_0,5.986667,-0.078155517578125
sample_0,5.993333,-0.078155517578125
sample_0,6.0,-0.085968017578125
sample_0,6.006667,-0.085968017578125
sample_0,6.013333,-0.023468017578125
sample_0,6.02,0.054656982421875
sample_0,6.026667,0.0859375
sample_0,6.033333,0.0859375
sample_0,6.04,0.0859375
sample_0,6.046667,0.09375
sample_0,6.053333,0.1015625
sample_0,6.06,0.109375
sample_0,6.066667,0.1171875
sample_0,6.073333,0.125
sample_0,6.08,0.15625
sample_0,6.086667,0.1796875
sample_0,6.093333,0.2109375
sample_0,6.1,0.2421875
sample_0,6.106667,0.265625
sample_0,6.113333,0.28125
sample_0,6.12,0.3125
sample_0,6.126667,0.3515625
sample_0,6.133333,0.3984375
sample_0,6.14,0.4375
sample_0,6.146667,0.46875
sample_0,6.153333,0.5
sample_0,6.16,0.5234375
sample_0,6.166667,0.5390625
sample_0,6.173333,0.53125
sample_0,6.18,0.4921875
sample_0,6.186667,0.4375
sample_0,6.193333,0.3671875
sample_0,6.2,0.2890625
sample_0,6.206667,0.2109375
sample_0,6.213333,0.1328125
sample_0,6.22,0.0703125
sample_0,6.226667,0.0078125
sample_0,6.233333,-0.0390625
sample_0,6.24,-0.078155517578125
sample_0,6.246667,-0.101593017578125
sample_0,6.253333,-0.109405517578125
sample_0,6.26,-0.109405517578125
sample_0,6.266667,-0.117218017578125
sample_0,6.273333,-0.109405517578125
sample_0,6.28,-0.101593017578125
sample_0,6.286667,-0.093780517578125
sample_0,6.293333,-0.085968017578125
sample_0,6.3,-0.085968017578125
sample_0,6.306667,-0.085968017578125
sample_0,6.313333,-0.078155517578125
sample_0,6.32,-0.062530517578125
sample_0,6.326667,-0.054718017578125
sample_0,6.333333,-0.046905517578125
sample_0,6.34,-0.046905517578125
sample_0,6.346667,-0.039093017578125
sample_0,6.353333,-0.031280517578125
sample_0,6.36,-0.023468017578125
sample_0,6.366667,-0.031280517578125
sample_0,6.373333,-0.046905517578125
sample_0,6.38,-0.062530517578125
sample_0,6.386667,-0.070343017578125
sample_0,6.393333,-0.070343017578125
sample_0,6.4,-0.054718017578125
sample_0,6.406667,-0.039093017578125
sample_0,6.413333,-0.015655517578125
sample_0,6.42,0.015594482421875
sample_0,6.426667,0.0546875
sample_0,6.433333,0.0859375
sample_0,6.44,0.1171875
sample_0,6.446667,0.1328125
sample_0,6.453333,0.1484375
sample_0,6.46,0.15625
sample_0,6.466667,0.15625
sample_0,6.473333,0.140625
sample_0,6.48,0.109375
sample_0,6.486667,0.0859375
sample_0,6.493333,0.0625
sample_0,6.5,0.03125
sample_0,6.506667,-0.0078125
sample_0,6.513333,-0.054718017578125
sample_0,6.52,-0.117218017578125
sample_0,6.526667,-0.164093017578125
sample_0,6.533333,-0.210968017578125
sample_0,6.54,-0.234405517578125
sample_0,6.546667,0.039031982421875
sample_0,6.553333,0.578125
sample_0,6.56,0.8984375
sample_0,6.566667,0.90625
sample_0,6.573333,0.8984375
sample_0,6.58,0.3984375
sample_0,6.586667,-0.5625
sample_0,6.593333,0.976531982421875
sample_0,6.6,0.976531982421875
sample_0,6.606667,-0.976593017578125
sample_0,6.613333,-0.750030517578125
sample_0,6.62,-0.437530517578125
sample_0,6.626667,-0.242218017578125
sample_0,6.633333,-0.109405517578125
sample_0,6.64,-0.031280517578125
sample_0,6.646667,0.007781982421875
sample_0,6.653333,0.015625
sample_0,6.66,0.015625
sample_0,6.666667,0.0703125
sample_0,6.673333,0.171875
sample_0,6.68,0.265625
sample_0,6.686667,0.28125
sample_0,6.693333,0.2890625
sample_0,6.7,0.296875
sample_0,6.706667,0.296875
sample_0,6.713333,0.3046875
sample_0,6.72,0.3203125
sample_0,6.726667,0.34375
sample_0,6.733333,0.3828125
sample_0,6.74,0.4296875
sample_0,6.746667,0.484375
sample_0,6.753333,0.53125
sample_0,6.76,0.5859375
sample_0,6.766667,0.6484375
sample_0,6.773333,0.703125
sample_0,6.78,0.7421875
sample_0,6.786667,0.7734375
sample_0,6.793333,0.78125
sample_0,6.8,0.78125
sample_0,6.806667,0.7734375
sample_0,6.813333,0.7734375
sample_0,6.82,0.765625
sample_0,6.826667,0.734375
sample_0,6.833333,0.6796875
sample_0,6.84,0.6015625
sample_0,6.846667,0.515625
sample_0,6.853333,0.4140625
sample_0,6.86,0.3046875
sample_0,6.866667,0.1953125
sample_0,6.873333,0.078125
sample_0,6.88,-0.0078125
sample_0,6.886667,-0.062530517578125
sample_0,6.893333,-0.078155517578125
sample_0,6.9,-0.070343017578125
sample_0,6.906667,-0.046905517578125
sample_0,6.913333,-0.023468017578125
sample_0,6.92,-3.0517578125e-05
sample_0,6.926667,0.023406982421875
sample_0,6.933333,0.0390625
sample_0,6.94,0.046875
sample_0,6.946667,0.0390625
sample_0,6.953333,0.0390625
sample_0,6.96,0.0390625
sample_0,6.966667,0.03125
sample_0,6.973333,0.015625
sample_0,6.98,0.0078125
sample_0,6.986667,-0.0078125
sample_0,6.993333,-0.023468017578125
sample_0,7.0,-0.039093017578125
sample_0,7.006667,-0.054718017578125
sample_0,7.013333,-0.062530517578125
sample_0,7.02,-0.070343017578125
sample_0,7.026667,-0.062530517578125
sample_0,7.033333,-0.062530517578125
sample_0,7.04,-0.062530517578125
sample_0,7.046667,-0.062530517578125
sample_0,7.053333,-0.054718017578125
sample_0,7.06,-0.031280517578125
sample_0,7.066667,0.007781982421875
sample_0,7.073333,0.0546875
sample_0,7.08,0.0859375
sample_0,7.086667,0.1171875
sample_0,7.093333,0.1328125
sample_0,7.1,0.140625
sample_0,7.106667,0.1171875
sample_0,7.113333,0.0625
sample_0,7.12,0.0
sample_0,7.126667,-0.062530517578125
sample_0,7.133333,-0.109405517578125
sample_0,7.14,-0.148468017578125
sample_0,7.146667,-0.179718017578125
sample_0,7.153333,-0.203155517578125
sample_0,7.16,-0.203155517578125
sample_0,7.166667,-0.195343017578125
sample_0,7.173333,-0.187530517578125
sample_0,7.18,0.179656982421875
sample_0,7.186667,0.8984375
sample_0,7.193333,-0.703125
sample_0,7.2,-0.703125
sample_0,7.206667,1.0
sample_0,7.213333,0.21875
sample_0,7.22,-0.5703125
sample_0,7.226667,-0.867218017578125
sample_0,7.233333,-0.867218017578125
sample_0,7.24,-0.726593017578125
sample_0,7.246667,-0.445343017578125
sample_0,7.253333,-0.187530517578125
sample_0,7.26,-0.039093017578125
sample_0,7.266667,0.015594482421875
sample_0,7.273333,0.0234375
sample_0,7.28,0.0234375
sample_0,7.286667,0.0703125
sample_0,7.293333,0.109375
sample_0,7.3,0.109375
sample_0,7.306667,0.1015625
sample_0,7.313333,0.0859375
sample_0,7.32,0.0859375
sample_0,7.326667,0.1015625
sample_0,7.333333,0.1484375
sample_0,7.34,0.1953125
sample_0,7.346667,0.234375
sample_0,7.353333,0.265625
sample_0,7.36,0.2890625
sample_0,7.366667,0.328125
sample_0,7.373333,0.375
sample_0,7.38,0.421875
sample_0,7.386667,0.4765625
sample_0,7.393333,0.5078125
sample_0,7.4,0.53125
sample_0,7.406667,0.5625
sample_0,7.413333,0.5859375
sample_0,7.42,0.6171875
sample_0,7.426667,0.640625
sample_0,7.433333,0.6484375
sample_0,7.44,0.640625
sample_0,7.446667,0.6328125
sample_0,7.453333,0.609375
sample_0,7.46,0.5546875
sample_0,7.466667,0.4765625
sample_0,7.473333,0.3671875
sample_0,7.48,0.25
sample_0,7.486667,0.140625
sample_0,7.493333,0.0390625
sample_0,7.5,-0.0546875
sample_0,7.506667,-0.140655517578125
sample_0,7.513333,-0.195343017578125
sample_0,7.52,-0.226593017578125
sample_0,7.526667,-0.234405517578125
sample_0,7.533333,-0.250030517578125
sample_0,7.54,-0.265655517578125
sample_0,7.546667,-0.273468017578125
sample_0,7.553333,-0.273468017578125
sample_0,7.56,-0.273468017578125
sample_0,7.566667,-0.265655517578125
sample_0,7.573333,-0.242218017578125
sample_0,7.58,-0.210968017578125
sample_0,7.586667,-0.171905517578125
sample_0,7.593333,-0.140655517578125
sample_0,7.6,-0.132843017578125
sample_0,7.606667,-0.132843017578125
sample_0,7.613333,-0.148468017578125
sample_0,7.62,-0.171905517578125
sample_0,7.626667,-0.195343017578125
sample_0,7.633333,-0.218780517578125
sample_0,7.64,-0.218780517578125
sample_0,7.646667,-0.210968017578125
sample_0,7.653333,-0.179718017578125
sample_0,7.66,-0.140655517578125
sample_0,7.666667,-0.101593017578125
sample_0,7.673333,-0.054718017578125
sample_0,7.68,-0.015655517578125
sample_0,7.686667,0.015594482421875
sample_0,7.693333,0.03125
sample_0,7.7,0.0390625
sample_0,7.706667,0.046875
sample_0,7.713333,0.0625
sample_0,7.72,0.0859375
sample_0,7.726667,0.109375
sample_0,7.733333,0.125
sample_0,7.74,0.1171875
sample_0,7.746667,0.1015625
sample_0,7.753333,0.0859375
sample_0,7.76,0.0703125
sample_0,7.766667,0.0390625
sample_0,7.773333,-0.0078125
sample_0,7.78,-0.062530517578125
sample_0,7.786667,-0.101593017578125
sample_0,7.793333,-0.156280517578125
sample_0,7.8,-0.093780517578125
sample_0,7.806667,0.062469482421875
sample_0,7.813333,0.515625
sample_0,7.82,-0.8359375
sample_0,7.826667,-0.5078125
sample_0,7.833333,-0.5078125
sample_0,7.84,0.9453125
sample_0,7.846667,-0.171875
sample_0,7.853333,-0.835968017578125
sample_0,7.86,-0.945343017578125
sample_0,7.866667,-0.945343017578125
sample_0,7.873333,-0.726593017578125
sample_0,7.88,-0.343780517578125
sample_0,7.886667,-0.054718017578125
sample_0,7.893333,0.109344482421875
sample_0,7.9,0.15625
sample_0,7.906667,0.15625
sample_0,7.913333,0.078125
sample_0,7.92,0.0
sample_0,7.926667,-3.0517578125e-05
sample_0,7.933333,0.015594482421875
sample_0,7.94,0.0546875
sample_0,7.946667,0.0859375
sample_0,7.953333,0.109375
sample_0,7.96,0.1328125
sample_0,7.966667,0.1640625
sample_0,7.973333,0.1953125
sample_0,7.98,0.265625
sample_0,7.986667,0.328125
sample_0,7.993333,0.375
sample_0,8.0,0.4140625
sample_0,8.006667,0.4453125
sample_0,8.013333,0.46875
sample_0,8.02,0.484375
sample_0,8.026667,0.4921875
sample_0,8.033333,0.5078125
sample_0,8.04,0.53125
sample_0,8.046667,0.5703125
sample_0,8.053333,0.6015625
sample_0,8.06,0.6328125
sample_0,8.066667,0.6484375
sample_0,8.073333,0.6484375
sample_0,8.08,0.625
sample_0,8.086667,0.5703125
sample_0,8.093333,0.5
sample_0,8.1,0.4140625
sample_0,8.106667,0.3359375
sample_0,8.113333,0.2578125
sample_0,8.12,0.1796875
sample_0,8.126667,0.109375
sample_0,8.133333,0.0625
sample_0,8.14,0.0234375
sample_0,8.146667,-0.0078125
sample_0,8.153333,-0.031280517578125
sample_0,8.16,-0.054718017578125
sample_0,8.166667,-0.085968017578125
sample_0,8.173333,-0.085968017578125
sample_0,8.18,-0.070343017578125
sample_0,8.186667,-0.046905517578125
sample_0,8.193333,-0.023468017578125
sample_0,8.2,-0.007843017578125
sample_0,8.206667,-0.007843017578125
sample_0,8.213333,-0.007843017578125
sample_0,8.22,-0.015655517578125
sample_0,8.226667,-0.015655517578125
sample_0,8.233333,-0.031280517578125
sample_0,8.24,-0.046905517578125
sample_0,8.246667,-0.062530517578125
sample_0,8.253333,-0.078155517578125
sample_0,8.26,-0.078155517578125
sample_0,8.266667,-0.078155517578125
sample_0,8.273333,-0.070343017578125
sample_0,8.28,-0.054718017578125
sample_0,8.286667,-0.054718017578125
sample_0,8.293333,-0.054718017578125
sample_0,8.3,-0.054718017578125
sample_0,8.306667,-0.046905517578125
sample_0,8.313333,-0.039093017578125
sample_0,8.32,-0.023468017578125
sample_0,8.326667,-3.0517578125e-05
sample_0,8.333333,0.015594482421875
sample_0,8.34,0.03125
sample_0,8.346667,0.0546875
sample_0,8.353333,0.078125
sample_0,8.36,0.109375
sample_0,8.366667,0.1171875
sample_0,8.373333,0.1015625
sample_0,8.38,0.0703125
sample_0,8.386667,0.0390625
sample_0,8.393333,0.015625
sample_0,8.4,-0.0078125
sample_0,8.406667,-0.023468017578125
sample_0,8.413333,-0.039093017578125
sample_0,8.42,-0.054718017578125
sample_0,8.426667,-0.070343017578125
sample_0,8.433333,-0.093780517578125
sample_0,8.44,-0.109405517578125
sample_0,8.446667,0.031219482421875
sample_0,8.453333,0.7265625
sample_0,8.46,-0.875
sample_0,8.466667,-0.875
sample_0,8.473333,0.7890625
sample_0,8.48,-0.0625
sample_0,8.486667,-0.812530517578125
sample_0,8.493333,0.953094482421875
sample_0,8.5,0.953094482421875
sample_0,8.506667,-0.835968017578125
sample_0,8.513333,-0.539093017578125
sample_0,8.52,-0.414093017578125
sample_0,8.526667,-0.414093017578125
sample_0,8.533333,-0.414093017578125
sample_0,8.54,-0.328155517578125
sample_0,8.546667,-0.156280517578125
sample_0,8.553333,-3.0517578125e-05
sample_0,8.56,0.023406982421875
sample_0,8.566667,0.0234375
sample_0,8.573333,0.0
sample_0,8.58,-0.023468017578125
sample_0,8.586667,-0.023468017578125
sample_0,8.593333,-0.007843017578125
sample_0,8.6,0.015594482421875
sample_0,8.606667,0.0390625
sample_0,8.613333,0.0703125
sample_0,8.62,0.109375
sample_0,8.626667,0.15625
sample_0,8.633333,0.2109375
sample_0,8.64,0.2734375
sample_0,8.646667,0.328125
sample_0,8.653333,0.375
sample_0,8.66,0.421875
sample_0,8.666667,0.4609375
sample_0,8.673333,0.484375
sample_0,8.68,0.5078125
sample_0,8.686667,0.5234375
sample_0,8.693333,0.5390625
sample_0,8.7,0.5546875
sample_0,8.706667,0.5625
sample_0,8.713333,0.5703125
sample_0,8.72,0.5703125
sample_0,8.726667,0.5546875
sample_0,8.733333,0.5078125
sample_0,8.74,0.453125
sample_0,8.746667,0.3828125
sample_0,8.753333,0.3125
sample_0,8.76,0.234375
sample_0,8.766667,0.1484375
sample_0,8.773333,0.0703125
sample_0,8.78,0.0078125
sample_0,8.786667,-0.0390625
sample_0,8.793333,-0.062530517578125
sample_0,8.8,-0.078155517578125
sample_0,8.806667,-0.085968017578125
sample_0,8.813333,-0.085968017578125
sample_0,8.82,-0.070343017578125
sample_0,8.826667,-0.046905517578125
sample_0,8.833333,-0.031280517578125
sample_0,8.84,-0.023468017578125
sample_0,8.846667,-0.023468017578125
sample_0,8.853333,-0.023468017578125
sample_0,8.86,-0.023468017578125
sample_0,8.866667,-0.015655517578125
sample_0,8.873333,-0.023468017578125
sample_0,8.88,-0.039093017578125
sample_0,8.886667,-0.054718017578125
sample_0,8.893333,-0.054718017578125
sample_0,8.9,-0.054718017578125
sample_0,8.906667,-0.054718017578125
sample_0,8.913333,-0.062530517578125
sample_0,8.92,-0.070343017578125
sample_0,8.926667,-0.070343017578125
sample_0,8.933333,-0.062530517578125
sample_0,8.94,-0.046905517578125
sample_0,8.946667,-0.039093017578125
sample_0,8.953333,-0.031280517578125
sample_0,8.96,-0.007843017578125
sample_0,8.966667,0.015594482421875
sample_0,8.973333,0.03125
sample_0,8.98,0.03125
sample_0,8.986667,0.0234375
sample_0,8.993333,0.0078125
sample_0,9.0,-0.0078125
sample_0,9.006667,-0.023468017578125
sample_0,9.013333,-0.039093017578125
sample_0,9.02,-0.054718017578125
sample_0,9.026667,-0.078155517578125
sample_0,9.033333,-0.101593017578125
sample_0,9.04,-0.117218017578125
sample_0,9.046667,-0.117218017578125
sample_0,9.053333,-0.125030517578125
sample_0,9.06,-0.132843017578125
sample_0,9.066667,-0.109405517578125
sample_0,9.073333,-0.023468017578125
sample_0,9.08,-0.992218017578125
sample_0,9.086667,-0.9921875
sample_0,9.093333,0.9375
sample_0,9.1,0.453125
sample_0,9.106667,-0.3125
sample_0,9.113333,-0.671905517578125
sample_0,9.12,-0.695343017578125
sample_0,9.126667,-0.695343017578125
sample_0,9.133333,-0.546905517578125
sample_0,9.14,-0.289093017578125
sample_0,9.146667,-0.109405517578125
sample_0,9.153333,-0.039093017578125
sample_0,9.16,-0.015655517578125
sample_0,9.166667,-3.0517578125e-05
sample_0,9.173333,0.039031982421875
sample_0,9.18,0.0703125
sample_0,9.186667,0.078125
sample_0,9.193333,0.078125
sample_0,9.2,0.1328125
sample_0,9.206667,0.1875
sample_0,9.213333,0.1875
sample_0,9.22,0.171875
sample_0,9.226667,0.15625
sample_0,9.233333,0.1484375
sample_0,9.24,0.1640625
sample_0,9.246667,0.203125
sample_0,9.253333,0.234375
sample_0,9.26,0.2578125
sample_0,9.266667,0.2890625
sample_0,9.273333,0.3203125
sample_0,9.28,0.359375
sample_0,9.286667,0.40625
sample_0,9.293333,0.4296875
sample_0,9.3,0.4453125
sample_0,9.306667,0.453125
sample_0,9.313333,0.46875
sample_0,9.32,0.484375
sample_0,9.326667,0.5
sample_0,9.333333,0.5078125
sample_0,9.34,0.5
sample_0,9.346667,0.46875
sample_0,9.353333,0.4375
sample_0,9.36,0.3828125
sample_0,9.366667,0.328125
sample_0,9.373333,0.25
sample_0,9.38,0.1640625
sample_0,9.386667,0.0703125
sample_0,9.393333,-0.0078125
sample_0,9.4,-0.062530517578125
sample_0,9.406667,-0.109405517578125
sample_0,9.413333,-0.140655517578125
sample_0,9.42,-0.156280517578125
sample_0,9.426667,-0.164093017578125
sample_0,9.433333,-0.164093017578125
sample_0,9.44,-0.148468017578125
sample_0,9.446667,-0.140655517578125
sample_0,9.453333,-0.140655517578125
sample_0,9.46,-0.140655517578125
sample_0,9.466667,-0.140655517578125
sample_0,9.473333,-0.125030517578125
sample_0,9.48,-0.101593017578125
sample_0,9.486667,-0.078155517578125
sample_0,9.493333,-0.062530517578125
sample_0,9.5,-0.046905517578125
sample_0,9.506667,-0.023468017578125
sample_0,9.513333,-0.007843017578125
sample_0,9.52,-3.0517578125e-05
sample_0,9.526667,-0.007843017578125
sample_0,9.533333,-0.015655517578125
sample_0,9.54,-0.023468017578125
sample_0,9.546667,-0.031280517578125
sample_0,9.553333,-0.031280517578125
sample_0,9.56,-0.015655517578125
sample_0,9.566667,-3.0517578125e-05
sample_0,9.573333,0.031219482421875
sample_0,9.58,0.0625
sample_0,9.586667,0.09375
sample_0,9.593333,0.1171875
sample_0,9.6,0.125
sample_0,9.606667,0.1171875
sample_0,9.613333,0.09375
sample_0,9.62,0.0625
sample_0,9.626667,0.03125
sample_0,9.633333,0.0
sample_0,9.64,-0.023468017578125
sample_0,9.646667,-0.062530517578125
sample_0,9.653333,-0.101593017578125
sample_0,9.66,-0.125030517578125
sample_0,9.666667,-0.109405517578125
sample_0,9.673333,-0.015655517578125
sample_0,9.68,0.929656982421875
sample_0,9.686667,0.9375
sample_0,9.693333,0.9375
sample_0,9.7,0.5
sample_0,9.706667,-0.328125
sample_0,9.713333,-0.726593017578125
sample_0,9.72,-0.726593017578125
sample_0,9.726667,-0.648468017578125
sample_0,9.733333,-0.460968017578125
sample_0,9.74,-0.320343017578125
sample_0,9.746667,-0.273468017578125
sample_0,9.753333,-0.171905517578125
sample_0,9.76,-3.0517578125e-05
sample_0,9.766667,0.093719482421875
sample_0,9.773333,0.09375
sample_0,9.78,0.09375
sample_0,9.786667,0.09375
sample_0,9.793333,0.140625
sample_0,9.8,0.1796875
sample_0,9.806667,0.1796875
sample_0,9.813333,0.171875
sample_0,9.82,0.171875
sample_0,9.826667,0.1796875
sample_0,9.833333,0.2109375
sample_0,9.84,0.2421875
sample_0,9.846667,0.2578125
sample_0,9.853333,0.2734375
sample_0,9.86,0.2890625
sample_0,9.866667,0.3125
sample_0,9.873333,0.3515625
sample_0,9.88,0.390625
